source,target,importance
MBNL1,TAF8,0.9585707187652588
EXOSC3,TAF8,0.9574850797653198
EXOSC8,TAF8,0.9567040801048279
EXOSC2,TAF8,0.9555829763412476
ZNF706,TAF8,0.9539220333099365
PSMD6,TAF8,0.9533986449241638
POLR2F,TAF8,0.9529997706413269
GPN3,TAF8,0.952783465385437
NDUFAF8,TAF8,0.9520649909973145
POLR2H,TAF8,0.9517917633056641
SMC3,TAF8,0.9511055946350098
MED6,TAF8,0.9500861167907715
EIF2B2,GSPT1,0.9932832717895508
EIF2B5,GSPT1,0.9927350282669067
ETF1,GSPT1,0.9911966919898987
EIF2B4,GSPT1,0.9889475703239441
DNAJC19,GSPT1,0.988679051399231
PAM16,GSPT1,0.9872162938117981
OXA1L,GSPT1,0.9871214628219604
HSPA9,GSPT1,0.9869588613510132
EIF2B3,GSPT1,0.9865855574607849
PHB,GSPT1,0.9857915639877319
EIF2S3,GSPT1,0.985165536403656
FARSB,GSPT1,0.9851534962654114
QARS,GSPT1,0.9849975109100342
LARS,GSPT1,0.984983503818512
TARS,GSPT1,0.9845033884048462
GRPEL1,GSPT1,0.9834650754928589
FARSA,GSPT1,0.9823732376098633
SRP68,GSPT1,0.9820882081985474
TIMM23B,GSPT1,0.9818739891052246
ROMO1,GSPT1,0.9818213582038879
MRPL43,UBA6,0.9089117050170898
AARS2,UBA6,0.8989183306694031
NARS2,UBA6,0.8913416862487793
TARS2,UBA6,0.8894377946853638
LARS2,UBA6,0.8687334060668945
MRPL53,UBA6,0.8614863157272339
TSFM,UBA6,0.8603166937828064
MRPL33,UBA6,0.8594082593917847
MRPL10,UBA6,0.8514443635940552
GFM1,UBA6,0.8460055589675903
RMDN3,UBA6,0.8403754234313965
MRPL9,UBA6,0.8358768224716187
MRPL35,UBA6,0.8189356923103333
MRPS18A,UBA6,0.8173199892044067
MRPL4,UBA6,0.8147125840187073
MRPL1,UBA6,0.8007795810699463
YARS2,UBA6,0.7933022975921631
MALSU1,UBA6,0.7886718511581421
SMARCC1,UBA6,0.7840865850448608
NSUN4,UBA6,0.7780367136001587
DNAJC19,PAM16,0.9954872131347656
HSPA9,PAM16,0.9946917295455933
PHB,PAM16,0.993170976638794
GRPEL1,PAM16,0.9890003204345703
EIF2B5,PAM16,0.9886622428894043
EIF2S3,PAM16,0.9886366724967957
EIF2B2,PAM16,0.9885665774345398
TIMM23B,PAM16,0.9885614514350891
GSPT1,PAM16,0.9872162938117981
EIF2B4,PAM16,0.9871397018432617
AARS,PAM16,0.9854901432991028
EIF2B3,PAM16,0.9849756956100464
PRELID3B,PAM16,0.98497474193573
TIMM44,PAM16,0.9842472672462463
EIF2S1,PAM16,0.9838213324546814
PHB2,PAM16,0.9837551712989807
PMPCB,PAM16,0.9836461544036865
ROMO1,PAM16,0.9835507869720459
IARS2,PAM16,0.9833471775054932
ETF1,PAM16,0.9827419519424438
EXOSC6,EXOSC3,0.9969709515571594
EXOSC8,EXOSC3,0.9960713386535645
EXOSC2,EXOSC3,0.9938681125640869
MBNL1,EXOSC3,0.9932199716567993
UTP18,EXOSC3,0.9873293042182922
POLR2E,EXOSC3,0.9862962365150452
MED6,EXOSC3,0.9859329462051392
MED28,EXOSC3,0.9855414628982544
ZNF706,EXOSC3,0.9843295812606812
MED19,EXOSC3,0.9842343330383301
EXOSC9,EXOSC3,0.9839944243431091
POLR2F,EXOSC3,0.9839197993278503
MED11,EXOSC3,0.9834046959877014
MED17,EXOSC3,0.9831311106681824
MED7,EXOSC3,0.9830935597419739
POLR2H,EXOSC3,0.9826126098632812
POGLUT3,EXOSC3,0.982187032699585
CCNJ,EXOSC3,0.9817955493927002
TSR1,EXOSC3,0.9816045761108398
EXOSC4,EXOSC3,0.9815162420272827
ILF3,ILF2,0.9535784721374512
ZBTB14,ILF2,0.9381333589553833
TBRG4,ILF2,0.9366320371627808
DNAJC21,ILF2,0.9358053207397461
LSM7,ILF2,0.9354591369628906
LSM2,ILF2,0.9332700371742249
ABCF1,ILF2,0.9332048296928406
SFSWAP,ILF2,0.933119535446167
LSM3,ILF2,0.9328850507736206
MCUR1,ILF2,0.9316513538360596
RRP1,ILF2,0.931199312210083
PMPCB,ILF2,0.9305105209350586
TOMM22,ILF2,0.9303542971611023
HSPE1,ILF2,0.9295910000801086
NSA2,ILF2,0.9284362196922302
EIF3A,ILF2,0.9282817840576172
NVL,ILF2,0.9280324578285217
NOC3L,ILF2,0.9280209541320801
TOMM40,ILF2,0.9268412590026855
TIMM23B,ILF2,0.9267971515655518
CEBPZ,NOP53,0.9858742356300354
EBNA1BP2,NOP53,0.9852091073989868
MAK16,NOP53,0.9846933484077454
RBM28,NOP53,0.9843415021896362
DDX56,NOP53,0.9841523170471191
NIP7,NOP53,0.9830866456031799
DDX24,NOP53,0.9816321134567261
LSG1,NOP53,0.9806663393974304
BCCIP,NOP53,0.9802166223526001
NOC3L,NOP53,0.9792102575302124
NVL,NOP53,0.977522611618042
RPL30,NOP53,0.9769150018692017
RRP1,NOP53,0.9768213629722595
RSL24D1,NOP53,0.976531445980072
GNL3,NOP53,0.9763586521148682
NOL8,NOP53,0.9759488105773926
RRP15,NOP53,0.9758924841880798
NIFK,NOP53,0.9741781949996948
NSA2,NOP53,0.9739913940429688
RPL18A,NOP53,0.973950207233429
RPP14,BYSL,0.9938324689865112
PSMG4,BYSL,0.9937232136726379
WDR3,BYSL,0.9929232001304626
UTP18,BYSL,0.9919528961181641
WDR46,BYSL,0.9915571212768555
RPP30,BYSL,0.9912047386169434
GLB1,BYSL,0.9894661903381348
KRI1,BYSL,0.9894590377807617
DKC1,BYSL,0.9888975620269775
NOM1,BYSL,0.9878713488578796
RPS27,BYSL,0.9877777099609375
AATF,BYSL,0.9877375364303589
CCNJ,BYSL,0.9870416522026062
EMG1,BYSL,0.9866676926612854
AP2A1,BYSL,0.9861793518066406
RCL1,BYSL,0.9856670498847961
RIOK2,BYSL,0.9854886531829834
TSR1,BYSL,0.9844071269035339
ESF1,BYSL,0.9842455387115479
RPS14,BYSL,0.9840319156646729
CASP8AP2,LSM11,0.8641781806945801
ARHGAP6,LSM11,0.8390064239501953
RAD51C,LSM11,0.8250182867050171
TONSL,LSM11,0.8210336565971375
TIMELESS,LSM11,0.8105385303497314
MMS22L,LSM11,0.8100932240486145
MCM6,LSM11,0.8062573075294495
TIPIN,LSM11,0.8062406182289124
HIST2H3A,LSM11,0.798795759677887
POLD3,LSM11,0.7977304458618164
GINS3,LSM11,0.7952110171318054
RFC3,LSM11,0.795032262802124
RFC4,LSM11,0.793178915977478
RAD51,LSM11,0.7931125164031982
GINS4,LSM11,0.7900992631912231
BRD8,LSM11,0.7898150682449341
MCM5,LSM11,0.7877210974693298
MTBP,LSM11,0.7876599431037903
MCM2,LSM11,0.7867398262023926
MTRES1,LSM11,0.7851762771606445
LSG1,GNL3,0.9859445691108704
EBNA1BP2,GNL3,0.9852252006530762
CEBPZ,GNL3,0.9851601123809814
DDX56,GNL3,0.9844487905502319
RBM28,GNL3,0.983677327632904
NOC3L,GNL3,0.9835590124130249
DDX24,GNL3,0.9824468493461609
ABCF1,GNL3,0.9814308881759644
MAK16,GNL3,0.9812204241752625
RSL24D1,GNL3,0.9805362820625305
GNL2,GNL3,0.9797312617301941
RPL30,GNL3,0.9779989123344421
BCCIP,GNL3,0.9776906967163086
RRP1,GNL3,0.9775104522705078
NOP53,GNL3,0.9763586521148682
CENPP,GNL3,0.9762502312660217
NVL,GNL3,0.976182758808136
NIP7,GNL3,0.975961446762085
POLR3B,GNL3,0.9756173491477966
NIFK,GNL3,0.9750027656555176
PUF60,METTL16,0.9734621047973633
WBP11,METTL16,0.9731509685516357
TXNL4A,METTL16,0.972672700881958
USP39,METTL16,0.9709461331367493
SNRNP27,METTL16,0.969770073890686
FNBP4,METTL16,0.9680525064468384
MAT2A,METTL16,0.9666341543197632
FAM32A,METTL16,0.9659700393676758
PRPF4B,METTL16,0.9614681005477905
TRABD,METTL16,0.9605899453163147
PRPF6,METTL16,0.9598626494407654
SLIRP,METTL16,0.9594563245773315
UBAP2L,METTL16,0.9585766792297363
PRPF19,METTL16,0.9578347206115723
SRRM2,METTL16,0.9569863677024841
EIF5A,METTL16,0.9561688899993896
TWSG1,METTL16,0.9561322331428528
RBMX2,METTL16,0.9540444016456604
SF3A2,METTL16,0.9524105787277222
RSRC2,METTL16,0.9521204829216003
WDR3,WDR46,0.9934586882591248
GLB1,WDR46,0.9925136566162109
RPP14,WDR46,0.9917665123939514
BYSL,WDR46,0.9915571212768555
KRI1,WDR46,0.9901698231697083
RCL1,WDR46,0.9883126020431519
PSMG4,WDR46,0.9878103733062744
RPP30,WDR46,0.9877182245254517
POP5,WDR46,0.9868011474609375
POP1,WDR46,0.9866109490394592
DDX21,WDR46,0.9857784509658813
IMPA2,WDR46,0.9855045080184937
UTP18,WDR46,0.9831657409667969
DKC1,WDR46,0.9830771684646606
UTP23,WDR46,0.982440710067749
EMG1,WDR46,0.9811558723449707
WDR36,WDR46,0.980267345905304
RIOK2,WDR46,0.9801905155181885
POP4,WDR46,0.9800070524215698
AP2A1,WDR46,0.9799232482910156
DHX37,C18orf21,0.975403904914856
UTP11,C18orf21,0.9732042551040649
ABT1,C18orf21,0.972342848777771
UTP23,C18orf21,0.9705917835235596
TBL3,C18orf21,0.9698628783226013
BUD23,C18orf21,0.9643856287002563
NOL10,C18orf21,0.9643043279647827
RPP40,C18orf21,0.9642465114593506
CCDC59,C18orf21,0.9640471935272217
RPS21,C18orf21,0.9627983570098877
RBM19,C18orf21,0.9623522758483887
MCEE,C18orf21,0.9621164798736572
MRM1,C18orf21,0.9598438143730164
RPS19BP1,C18orf21,0.9595648646354675
DDX21,C18orf21,0.9589517712593079
ZNHIT6,C18orf21,0.9557417631149292
POP4,C18orf21,0.95477294921875
POP5,C18orf21,0.9534248113632202
POP1,C18orf21,0.9529485702514648
SRFBP1,C18orf21,0.9524170160293579
NOL9,GLIS1,0.904055655002594
FOXRED2,GLIS1,0.8761478662490845
WDR55,GLIS1,0.851230263710022
PWP1,GLIS1,0.7999103665351868
ISG20L2,GLIS1,0.7987197041511536
LAS1L,GLIS1,0.7879332304000854
MYBBP1A,GLIS1,0.7851763963699341
NLE1,GLIS1,0.7807275056838989
FERMT2,GLIS1,0.7795037031173706
ZCCHC8,GLIS1,0.7769860029220581
HERC1,GLIS1,0.764875590801239
RPF1,GLIS1,0.7619850635528564
HIF1AN,GLIS1,0.7571369409561157
EIF3E,GLIS1,0.7542731761932373
MDN1,GLIS1,0.7496027946472168
CENPJ,GLIS1,0.7444443106651306
WDR12,GLIS1,0.7372674942016602
SPATA5,GLIS1,0.7337546348571777
STK24,GLIS1,0.729863166809082
RPF2,GLIS1,0.7286770343780518
PRPF39,ATR,0.9827355146408081
SYMPK,ATR,0.9824988842010498
KARS,ATR,0.9820077419281006
PHB2,ATR,0.9815101623535156
SLC7A1,ATR,0.978114902973175
CENPC,ATR,0.9775748252868652
INTS9,ATR,0.9772895574569702
PPP1CA,ATR,0.9771428108215332
HIPK1,ATR,0.9770253896713257
TTK,ATR,0.976905345916748
PUF60,ATR,0.9763163924217224
EIF2B4,ATR,0.9762670993804932
DOHH,ATR,0.9761394262313843
SUPT16H,ATR,0.9748274683952332
RAB5IF,ATR,0.9747681021690369
INTS4,ATR,0.974378764629364
RNPS1,ATR,0.9740899205207825
PPP2R1A,ATR,0.9736546277999878
TERF2IP,ATR,0.9734164476394653
STT3B,ATR,0.9732365608215332
ZBTB39,CHST12,0.944053053855896
TFDP1,CHST12,0.9295545220375061
USP21,CHST12,0.9291141629219055
MTRES1,CHST12,0.9281800389289856
SLC2A11,CHST12,0.9159809947013855
RAB2B,CHST12,0.9135542511940002
RFC5,CHST12,0.9134223461151123
RAD51C,CHST12,0.9115940928459167
TONSL,CHST12,0.9085118174552917
TIPIN,CHST12,0.905691921710968
MGAT4B,CHST12,0.9036585092544556
EPC2,CHST12,0.8993905782699585
CCND3,CHST12,0.8873804807662964
SLC35F6,CHST12,0.8863810300827026
RFC2,CHST12,0.8859243988990784
USP37,CHST12,0.8844006061553955
GINS3,CHST12,0.8839794397354126
CDK2,CHST12,0.8821941018104553
POLD2,CHST12,0.8767433166503906
MCM6,CHST12,0.8733142018318176
BCR,STAT5B,0.9343469738960266
MOB4,STAT5B,0.9233349561691284
GAB2,STAT5B,0.9213222861289978
MAX,STAT5B,0.8987041711807251
INPPL1,STAT5B,0.8978128433227539
HSPA8,STAT5B,0.8964132070541382
ALDOA,STAT5B,0.8933154344558716
STRIP1,STAT5B,0.890856921672821
ZNF687,STAT5B,0.882394552230835
ZNF219,STAT5B,0.881406307220459
VPS29,STAT5B,0.8806598782539368
PTPN11,STAT5B,0.8801954984664917
SRPRB,STAT5B,0.8748622536659241
PNISR,STAT5B,0.8655810952186584
BGLAP,STAT5B,0.8608317971229553
MTOR,STAT5B,0.8594399690628052
VPS35,STAT5B,0.8586137294769287
NSL1,STAT5B,0.8562155961990356
EPRS,STAT5B,0.8544114828109741
SP1,STAT5B,0.8507418632507324
TAF5,TAF10,0.9749758839607239
TAF12,TAF10,0.9721982479095459
TAF6,TAF10,0.9624830484390259
DIS3,TAF10,0.9520264267921448
EXOSC10,TAF10,0.949073314666748
COTL1,TAF10,0.9474460482597351
TAF2,TAF10,0.9447509050369263
RRP9,TAF10,0.9442641139030457
TAF1,TAF10,0.9442276954650879
DGCR8,TAF10,0.941301703453064
FAM102B,TAF10,0.9400027394294739
NOL7,TAF10,0.9396973252296448
CCDC59,TAF10,0.9396577477455139
PSMD13,TAF10,0.9393845796585083
EXOSC7,TAF10,0.9393781423568726
MTREX,TAF10,0.9393324851989746
RAD21,TAF10,0.9391681551933289
TAF8,TAF10,0.9386269450187683
GNPAT,TAF10,0.9366393685340881
NELFB,TAF10,0.9364438056945801
WDR77,UBL5,0.8013753294944763
ZMAT2,UBL5,0.7567459344863892
HAUS7,UBL5,0.7563683986663818
LSM2,UBL5,0.7557080984115601
SART3,UBL5,0.7495481967926025
PRMT5,UBL5,0.7486733198165894
LSM7,UBL5,0.7482178807258606
BUB1B,UBL5,0.7474800944328308
MFAP1,UBL5,0.745378315448761
LSM5,UBL5,0.7374276518821716
PMF1,UBL5,0.7351046800613403
NDUFA3,UBL5,0.7328954935073853
ATP5F1B,UBL5,0.731530487537384
MRPS28,UBL5,0.729539692401886
DDX20,UBL5,0.726769745349884
ICE1,UBL5,0.726606011390686
LSM3,UBL5,0.7264811396598816
EIF4G2,UBL5,0.7259447574615479
MRPS10,UBL5,0.723937451839447
GEMIN4,UBL5,0.7238036394119263
POLR2F,POLR2H,0.9939810037612915
MED6,POLR2H,0.9934635758399963
POLR2G,POLR2H,0.9915918111801147
GPN1,POLR2H,0.9906324148178101
SUPT6H,POLR2H,0.9903327226638794
MED17,POLR2H,0.9901130795478821
MED7,POLR2H,0.9899733662605286
RPAP2,POLR2H,0.9899692535400391
MED28,POLR2H,0.9898354411125183
POLR2E,POLR2H,0.9897586107254028
MED19,POLR2H,0.9894959330558777
MED21,POLR2H,0.9893875122070312
MED10,POLR2H,0.9893219470977783
MED9,POLR2H,0.9893046021461487
POGLUT3,POLR2H,0.9891581535339355
RPAP1,POLR2H,0.9881258010864258
MED30,POLR2H,0.9879477620124817
SUPT5H,POLR2H,0.9875631332397461
MED11,POLR2H,0.9874511957168579
GTF2F2,POLR2H,0.9872270822525024
ITGB1BP1,PGM2,0.6160044074058533
SLC39A9,PGM2,0.6070857644081116
MVD,PGM2,0.5714101791381836
HARS2,PGM2,0.5680091977119446
RBBP4,PGM2,0.5617404580116272
EARS2,PGM2,0.5560704469680786
THAP1,PGM2,0.5390746593475342
CPSF2,PGM2,0.5368101596832275
SLC39A10,PGM2,0.5306784510612488
ESYT2,PGM2,0.5245922207832336
CPSF3,PGM2,0.5137774348258972
EML3,PGM2,0.5114277005195618
IPO9,PGM2,0.5091120004653931
CCDC174,PGM2,0.5045473575592041
MCM4,PGM2,0.47941505908966064
RIF1,PGM2,0.4754517078399658
TUFM,PGM2,0.4714341163635254
HINFP,PGM2,0.4695032238960266
ARHGAP6,PGM2,0.4687180519104004
SARS2,PGM2,0.4681600332260132
POP1,POP5,0.9906423091888428
DDX21,POP5,0.9887134432792664
WDR3,POP5,0.9886924624443054
GLB1,POP5,0.9878941774368286
RCL1,POP5,0.9873338937759399
KRI1,POP5,0.9870537519454956
WDR46,POP5,0.9868011474609375
IMPA2,POP5,0.984995424747467
RPP40,POP5,0.9844982028007507
UTP23,POP5,0.9844094514846802
POP4,POP5,0.9843429327011108
RPP14,POP5,0.9831960201263428
TBL3,POP5,0.9825184345245361
WDR36,POP5,0.9819527864456177
DHX37,POP5,0.9816145300865173
SRFBP1,POP5,0.9800653457641602
RPP30,POP5,0.9797157049179077
DDX52,POP5,0.9795039892196655
BYSL,POP5,0.9793946743011475
RPS21,POP5,0.9792189002037048
UTP18,CCNJ,0.99281907081604
RPS29,CCNJ,0.9904916286468506
TSR1,CCNJ,0.9900591373443604
RPS27,CCNJ,0.988240122795105
BYSL,CCNJ,0.9870416522026062
RPS17,CCNJ,0.9848147034645081
NOM1,CCNJ,0.9845359921455383
PSMG4,CCNJ,0.9829170107841492
AATF,CCNJ,0.981856644153595
EXOSC3,CCNJ,0.9817955493927002
RPP14,CCNJ,0.9816385507583618
DKC1,CCNJ,0.9811956286430359
EXOSC6,CCNJ,0.9808193445205688
LDB1,CCNJ,0.980444073677063
RPS14,CCNJ,0.9791264533996582
ZNF706,CCNJ,0.9781566858291626
RPP30,CCNJ,0.977928876876831
AP2A1,CCNJ,0.9771608114242554
NDUFAF8,CCNJ,0.9767413139343262
MED22,CCNJ,0.9765026569366455
KDM5C,DDX39B,0.9686675071716309
RNPS1,DDX39B,0.9644232392311096
TRIM24,DDX39B,0.9643576741218567
MYB,DDX39B,0.9641554951667786
FAM136A,DDX39B,0.9616005420684814
MED16,DDX39B,0.961016058921814
TMX2,DDX39B,0.9599257111549377
MED7,DDX39B,0.9594969749450684
MED30,DDX39B,0.959315836429596
MED9,DDX39B,0.9591033458709717
MED4,DDX39B,0.9588322043418884
MED1,DDX39B,0.9580789804458618
AP2M1,DDX39B,0.9574575424194336
SERF2,DDX39B,0.9573865532875061
MED19,DDX39B,0.9573001265525818
PAPOLA,DDX39B,0.9570024013519287
MED22,DDX39B,0.956876277923584
SUPT5H,DDX39B,0.9568221569061279
SUPT6H,DDX39B,0.9566549062728882
NUP133,DDX39B,0.956426203250885
BGLAP,RPA2,0.8891855478286743
SSRP1,RPA2,0.8873788714408875
SUPT16H,RPA2,0.8824285864830017
WDR74,RPA2,0.8761158585548401
HSPA8,RPA2,0.8740793466567993
RSL1D1,RPA2,0.8720831274986267
TAF1C,RPA2,0.8715839385986328
E2F8,RPA2,0.8712142109870911
BUB1,RPA2,0.8706071376800537
POLR1C,RPA2,0.8703933954238892
CD3EAP,RPA2,0.8702980279922485
CARM1,RPA2,0.8693111538887024
VPS29,RPA2,0.8682218790054321
PYURF,RPA2,0.8670782446861267
NUDC,RPA2,0.8665039539337158
ZNRD1,RPA2,0.8664681911468506
POLR1E,RPA2,0.8663420677185059
SLC16A5,RPA2,0.8658337593078613
NCL,RPA2,0.8655589818954468
SLC7A1,RPA2,0.865410327911377
PFDN2,SPG7,0.9489293694496155
POLR2A,SPG7,0.942646861076355
GTF2E2,SPG7,0.9405983090400696
HPS5,SPG7,0.9371947050094604
CTDP1,SPG7,0.9358001947402954
MNAT1,SPG7,0.9334676265716553
GPN3,SPG7,0.9329856038093567
POLR2B,SPG7,0.9328776597976685
ERCC2,SPG7,0.9324536323547363
NCBP2,SPG7,0.9323141574859619
UXT,SPG7,0.9318901896476746
TANGO6,SPG7,0.930662989616394
MED8,SPG7,0.9281745553016663
GTF2H1,SPG7,0.9271267056465149
POLR2C,SPG7,0.9270622730255127
GTF2E1,SPG7,0.9268410205841064
TMEM161B,SPG7,0.9254843592643738
RPAP3,SPG7,0.9248224496841431
TAF12,SPG7,0.9238598346710205
MED14,SPG7,0.9235007762908936
ADRM1,CNIH4,0.7814244031906128
DICER1,CNIH4,0.7764298319816589
UHRF1BP1,CNIH4,0.7386364936828613
BCAP31,CNIH4,0.7244284749031067
UHRF1,CNIH4,0.7083216309547424
XPO5,CNIH4,0.7045706510543823
CT45A5,CNIH4,0.6950950622558594
SLC35A3,CNIH4,0.6836780905723572
PSMD4,CNIH4,0.6799778938293457
TRRAP,CNIH4,0.676253616809845
GYG1,CNIH4,0.6724586486816406
VPS51,CNIH4,0.6692408323287964
DHX15,CNIH4,0.6633097529411316
PRKRA,CNIH4,0.6603482961654663
CCDC115,CNIH4,0.6561365723609924
NAA25,CNIH4,0.6560685634613037
MVK,CNIH4,0.6536557078361511
CCDC78,CNIH4,0.6518074870109558
COX15,CNIH4,0.6373685598373413
TAF3,CNIH4,0.6361479163169861
CCNQ,YME1L1,0.9049816727638245
QARS,YME1L1,0.9027367830276489
ROMO1,YME1L1,0.9025254249572754
EIF2B3,YME1L1,0.9021953344345093
EIF2B1,YME1L1,0.8994367122650146
THG1L,YME1L1,0.8982707262039185
IARS,YME1L1,0.8979818820953369
TIMM44,YME1L1,0.8968116044998169
DARS,YME1L1,0.8964951038360596
EIF2B2,YME1L1,0.8944635391235352
TAZ,YME1L1,0.8934082984924316
TRNT1,YME1L1,0.8932952880859375
SLC7A5,YME1L1,0.8930518627166748
EIF2B5,YME1L1,0.8925800919532776
DNASE1L1,YME1L1,0.892289400100708
NARS,YME1L1,0.8922496438026428
SLC25A42,YME1L1,0.8913426399230957
AARS,YME1L1,0.8902262449264526
CARS,YME1L1,0.8902229070663452
EPRS,YME1L1,0.8896085023880005
CLTC,SLC2A8,0.8827002048492432
TRAPPC11,SLC2A8,0.8618324995040894
ATP6AP1,SLC2A8,0.857754111289978
SEC22B,SLC2A8,0.8534083366394043
RABGGTA,SLC2A8,0.8501539826393127
ATP6V1G1,SLC2A8,0.8391477465629578
COPE,SLC2A8,0.8370015025138855
BNIP1,SLC2A8,0.836609959602356
GET1,SLC2A8,0.8336844444274902
VPS28,SLC2A8,0.83237624168396
RABGGTB,SLC2A8,0.8323181867599487
MAD2L1,SLC2A8,0.8289467692375183
NBAS,SLC2A8,0.8287677764892578
SRP9,SLC2A8,0.8282310962677002
WDR7,SLC2A8,0.8245348930358887
XPO1,SLC2A8,0.8236352205276489
STX18,SLC2A8,0.8188502192497253
TFRC,SLC2A8,0.8178181648254395
GBF1,SLC2A8,0.8176710605621338
SNRNP70,SLC2A8,0.8162026405334473
NIPBL,MAU2,0.9650092720985413
SMC3,MAU2,0.9644550085067749
SMC1A,MAU2,0.9639836549758911
S100A1,MAU2,0.9534403085708618
MED24,MAU2,0.9509453773498535
EXOSC6,MAU2,0.9486193060874939
LDB1,MAU2,0.9479817748069763
EHMT2,MAU2,0.9471942186355591
ZNF706,MAU2,0.9468786716461182
EXOSC9,MAU2,0.9463949203491211
WNK1,MAU2,0.9452173113822937
UTP18,MAU2,0.9451028108596802
NOM1,MAU2,0.9441674947738647
CCNJ,MAU2,0.9440640211105347
MED19,MAU2,0.9428673982620239
MYB,MAU2,0.9427574872970581
EXOSC3,MAU2,0.9426397681236267
DDB1,MAU2,0.9424311518669128
DROSHA,MAU2,0.9421877861022949
MBNL1,MAU2,0.9414588212966919
INTS7,INTS2,0.9935662746429443
INTS8,INTS2,0.9929212331771851
INTS5,INTS2,0.9923951625823975
PSMA3,INTS2,0.9789422750473022
RPL12,INTS2,0.9774342775344849
PHB2,INTS2,0.9773738980293274
BOP1,INTS2,0.9767976403236389
PSMD2,INTS2,0.9751959443092346
RPL15,INTS2,0.9746533632278442
DOHH,INTS2,0.9746007919311523
PSMC4,INTS2,0.9742879271507263
SMC1A,INTS2,0.9741151928901672
WDR74,INTS2,0.9737522602081299
TTK,INTS2,0.9737498760223389
KARS,INTS2,0.9736934900283813
EEF2,INTS2,0.9731189012527466
HBS1L,INTS2,0.9726647138595581
MAD2L1,INTS2,0.9724929332733154
EIF2B4,INTS2,0.9723184704780579
SUPT16H,INTS2,0.9722077250480652
PGD,PFAS,0.9667316675186157
CARS,PFAS,0.9593683481216431
INTS4,PFAS,0.9591381549835205
QARS,PFAS,0.9591280817985535
EIF2B4,PFAS,0.9590585231781006
RARS,PFAS,0.9588977694511414
VPS35,PFAS,0.9582032561302185
CSNK1A1,PFAS,0.9580783247947693
EIF2B5,PFAS,0.9573926329612732
STT3B,PFAS,0.9571148157119751
GTF3C2,PFAS,0.9558659195899963
ATR,PFAS,0.9538692235946655
EIF2B2,PFAS,0.9535753726959229
KARS,PFAS,0.9533429145812988
GBF1,PFAS,0.9529745578765869
BGLAP,PFAS,0.9528282284736633
MAD2L1,PFAS,0.9522996544837952
SLC7A1,PFAS,0.9519000053405762
TTK,PFAS,0.9518889784812927
TARS,PFAS,0.9517652988433838
DONSON,HAUS4,0.6864728927612305
MIS18BP1,HAUS4,0.6485739946365356
POLA2,HAUS4,0.6431124210357666
TPX2,HAUS4,0.6339962482452393
SRSF8,HAUS4,0.6315790414810181
CHAF1B,HAUS4,0.6186096668243408
GINS2,HAUS4,0.6072781682014465
TICRR,HAUS4,0.6056852340698242
GINS1,HAUS4,0.6007840633392334
ORC1,HAUS4,0.592300295829773
CHAF1A,HAUS4,0.5898853540420532
NUP85,HAUS4,0.5693373680114746
ARPC1B,HAUS4,0.5684567093849182
NFYC,HAUS4,0.5666799545288086
RBMX,HAUS4,0.5604036450386047
SLBP,HAUS4,0.560152530670166
MCM10,HAUS4,0.5483816862106323
DUT,HAUS4,0.5482232570648193
RBBP8,HAUS4,0.5407840013504028
POLD1,HAUS4,0.5360981822013855
TELO2,CHD4,0.8538732528686523
WDR82,CHD4,0.8282873630523682
CCNH,CHD4,0.8271892666816711
TTI1,CHD4,0.8256940841674805
INO80C,CHD4,0.8225878477096558
TRRAP,CHD4,0.8208703398704529
ARL6IP6,CHD4,0.8193183541297913
TANGO6,CHD4,0.8155789375305176
PDRG1,CHD4,0.8146848678588867
MED8,CHD4,0.8107739686965942
PDCD2,CHD4,0.8081550598144531
HNRNPH1,CHD4,0.8077320456504822
GTF2H4,CHD4,0.8073115348815918
TADA3,CHD4,0.8047666549682617
POP7,CHD4,0.8041204810142517
NAA10,CHD4,0.804036021232605
CYREN,CHD4,0.8019400835037231
PAK1,CHD4,0.8017445802688599
PRDM4,CHD4,0.8011409044265747
GTF2H3,CHD4,0.8007634878158569
CMTR1,OGT,0.902550458908081
PPP1CC,OGT,0.8837289810180664
NSD1,OGT,0.8802510499954224
DPF2,OGT,0.8795484304428101
NCBP2,OGT,0.8719558715820312
MED13L,OGT,0.8718761801719666
NDUFAF8,OGT,0.8712745904922485
FUNDC2,OGT,0.8702609539031982
SRSF1,OGT,0.8688008785247803
ZNF706,OGT,0.8685855865478516
PTGR2,OGT,0.8679293394088745
TAF8,OGT,0.8678286075592041
MYB,OGT,0.866519033908844
TAF1,OGT,0.8657823204994202
FASN,OGT,0.8636531829833984
NAA15,OGT,0.8627563714981079
SLC27A4,OGT,0.8618901371955872
S100A1,OGT,0.8593979477882385
INTS14,OGT,0.858832597732544
EXOSC8,OGT,0.858569860458374
NIP7,TTF1,0.9661926031112671
DDX24,TTF1,0.9591370224952698
NOL8,TTF1,0.958572268486023
DDX56,TTF1,0.9585540294647217
NOP53,TTF1,0.9585157632827759
RSL24D1,TTF1,0.9567047357559204
EBNA1BP2,TTF1,0.9553447365760803
NOC3L,TTF1,0.9545192718505859
NSA2,TTF1,0.9528431296348572
NVL,TTF1,0.9524936079978943
CEBPZ,TTF1,0.9521636366844177
MAK16,TTF1,0.9512033462524414
DDX51,TTF1,0.950343132019043
GNL2,TTF1,0.9496453404426575
BCCIP,TTF1,0.9489609003067017
